Seed, Tile Index, Algorithm,Vertex Count, Triangle Count,Vertex Reduction Rate (%),Triangle Reduction Rate (%), Min Deviation, Max Deviation, Mean Deviation
-1281965224, 57, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00012850761, 7.2568423E-06
-1281965224, 58, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00017350912, 6.286707E-06
-1281965224, 59, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00042295456, 4.603638E-05
-1281965224, 60, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.000310719, 3.8714745E-05
-1281965224, 61, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00026464462, 3.792037E-05
-1281965224, 62, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00018364191, 2.4582483E-05
-1281965224, 63, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00035256147, 4.63051E-05
-1281965224, 64, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00029563904, 4.178163E-05
-1281965224, 65, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00016319752, 1.73922E-05
-1281965224, 66, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0006710589, 8.358667E-05
-1281965224, 67, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00041884184, 4.30902E-05
-1281965224, 68, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00027310848, 4.079385E-05
-1281965224, 69, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00032925606, 1.4306211E-05
-1281965224, 70, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0001399517, 3.5776984E-06
-1281965224, 71, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00025874376, 1.5375432E-05
-1281965224, 72, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00055480003, 7.1315364E-05
-1281965224, 73, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00025624037, 2.5570645E-05
-1281965224, 74, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00030136108, 4.587667E-05
-1281965224, 75, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00028926134, 3.9591436E-05
-1281965224, 76, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00029188395, 3.3919918E-05
-1281965224, 77, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00039207935, 5.0913903E-05
-1281965224, 78, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00041931868, 4.3571257E-05
-1281965224, 79, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00024157763, 2.903534E-05
-1281965224, 80, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00016641617, 2.1011276E-05
-1281965224, 81, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00038278103, 5.0668576E-05
-1281965224, 82, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00025844574, 1.6753509E-05
-1281965224, 83, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00022733212, 2.5634195E-05
-1281965224, 84, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00017744303, 2.173947E-05
-1281965224, 85, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003222227, 3.50311E-05
-1281965224, 86, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00032858897, 2.0755047E-05
-1281965224, 87, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00026082993, 2.6866175E-05
-1281965224, 88, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00033175945, 5.2403077E-05
-1281965224, 89, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00017869473, 1.6055083E-05
-1281965224, 90, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00013744831, 1.4888265E-06
-1281965224, 91, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002824068, 2.0692478E-05
-1281965224, 92, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00029492378, 2.932216E-05
-1281965224, 93, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002619028, 2.4029996E-06
-1281965224, 94, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002796054, 2.8252214E-05
-1281965224, 95, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0001629591, 2.6570317E-05
-1281965224, 96, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003092885, 3.1002808E-05
-1281965224, 97, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002644062, 1.9197912E-05
-1281965224, 98, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00030493736, 3.973269E-05
-1281965224, 99, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00016361475, 2.453374E-06
-1281965224, 100, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00020885468, 1.9991323E-06
-1281965224, 101, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00024151434, 2.8850829E-05
-1281965224, 102, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00034589693, 4.8950114E-05
-1281965224, 103, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.000402987, 5.503111E-05
-1281965224, 104, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00037169456, 4.997423E-05
-1281965224, 105, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00034362078, 5.136688E-05
-1281965224, 106, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00021272898, 2.2278919E-05
-1281965224, 107, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00012516975, 1.2318473E-05
-1281965224, 108, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00017410517, 1.642352E-05
-1281965224, 109, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00044983625, 4.4913086E-05
-1281965224, 110, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003465414, 4.584075E-05
-1281965224, 111, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0004093647, 3.6908783E-05
-1281965224, 112, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00030446053, 3.795151E-05
-1281965224, 113, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00052690506, 6.208698E-05
-1281965224, 114, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00020980835, 2.8096245E-05
-1281965224, 115, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00035768747, 5.1413834E-05
-1281965224, 116, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00027680397, 3.4795063E-05
-1281965224, 117, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002271533, 2.8031955E-05
-1281965224, 118, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002590418, 2.8761326E-05
-1281965224, 119, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00031143427, 4.2663578E-05
-1281965224, 120, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00026023388, 3.2788717E-05
-1281965224, 121, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00024056435, 2.7999791E-05
-1281965224, 122, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00030237436, 1.734798E-05
-1281965224, 123, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00033026934, 4.0564268E-05
-1281965224, 124, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003145337, 4.200511E-05
-1281965224, 125, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00025898218, 3.9409013E-05
-1281965224, 126, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002772808, 2.6403113E-05
-1281965224, 127, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00022476912, 3.669022E-05
-1281965224, 128, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00038725138, 5.3282816E-05
-1281965224, 129, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0004146099, 4.6579615E-05
-1281965224, 130, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003823042, 4.8886497E-05
-1281965224, 131, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00027662516, 3.2504173E-05
-1281965224, 132, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00059947616, 4.054663E-05
-1281965224, 133, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00028920174, 3.763232E-05
-1281965224, 134, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00039088726, 5.704316E-05
-1281965224, 135, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00023299456, 2.6201336E-05
-1281965224, 136, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00020813942, 1.4027752E-05
-1281965224, 137, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0003220439, 4.295456E-05
-1281965224, 138, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00023186207, 2.4875467E-06
-1281965224, 139, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.000295043, 3.178668E-05
-1281965224, 140, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00015377998, 2.1883061E-05
-1281965224, 141, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0005553961, 5.832071E-05
-1281965224, 142, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00024676323, 1.9539477E-05
-1281965224, 143, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00021201372, 2.9840452E-05
-1281965224, 144, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002708435, 9.5419555E-06
-1281965224, 145, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00022941828, 4.0279183E-06
-1281965224, 146, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0002220869, 3.3511646E-05
-1281965224, 147, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00014263391, 8.678676E-06
-1281965224, 148, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00031203032, 2.6469805E-05
-1281965224, 149, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00066667795, 7.480432E-05
-1281965224, 150, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.000443995, 5.8858484E-05
-1281965224, 151, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00016856194, 2.0465604E-05
-1281965224, 152, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.0004823822, 4.752789E-05
-1281965224, 153, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00022906065, 1.2099728E-05
-1281965224, 154, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00052052736, 6.846963E-05
-1281965224, 155, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00028145313, 1.4121014E-05
-1281965224, 156, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00034159422, 2.5935746E-05
-1281965224, 157, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 3.8921833E-05, 2.1650298E-07
-1281965224, 158, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 1.7881393E-07, 2.669514E-08
-1281965224, 159, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00011205673, 6.4936958E-06
-1281965224, 160, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00018876791, 1.4901672E-05
-1281965224, 161, Quadric Simplification, 703197, 1244148, 0.53156525, 0.4982651, 0, 0.00019735098, 1.7685286E-05
