Seed, Tile Index, Algorithm,Vertex Count, Triangle Count,Vertex Reduction Rate (%),Triangle Reduction Rate (%), Min Deviation, Max Deviation, Mean Deviation
1764097240, 128, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0038581297, 8.744718E-05
1764097240, 129, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0016707182, 2.731501E-05
1764097240, 130, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019148665, 2.4686145E-05
1764097240, 131, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.004459381, 0.00017485273
1764097240, 132, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.002457261, 0.00012907629
1764097240, 133, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0020444393, 4.123182E-05
1764097240, 134, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0018984675, 4.9753777E-05
1764097240, 135, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.00090765953, 7.5051857E-06
1764097240, 136, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0014234185, 3.0321415E-05
1764097240, 137, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0011222936, 1.1328744E-05
1764097240, 138, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.006289271, 0.00017208747
1764097240, 139, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0030287504, 0.00012459165
1764097240, 140, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025028575, 7.66807E-05
1764097240, 141, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.005653029, 0.00014476826
1764097240, 142, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0014003515, 2.1814723E-05
1764097240, 143, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0013175696, 4.244377E-05
1764097240, 144, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0031021237, 6.1231E-05
1764097240, 145, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019350052, 7.316005E-05
1764097240, 146, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0014626301, 2.0036938E-05
1764097240, 147, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0029424275, 5.5362227E-05
1764097240, 148, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0024428368, 8.124688E-05
1764097240, 149, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0008031726, 1.1979643E-05
1764097240, 150, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025927052, 8.990983E-05
1764097240, 151, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0032567978, 7.174264E-05
1764097240, 152, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021061301, 8.998482E-05
1764097240, 153, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0031867623, 7.195148E-05
1764097240, 154, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0021157265, 7.698701E-05
1764097240, 155, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0019400716, 7.771823E-05
1764097240, 156, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0024024248, 9.511475E-05
1764097240, 157, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0046745753, 0.000105691564
1764097240, 158, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0025590202, 9.530131E-05
1764097240, 159, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0023137927, 6.8996815E-05
1764097240, 160, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0012246966, 3.0311367E-05
1764097240, 161, Terrain Generator, 674880, 1244160, 0.5101597, 0.4982699, 0, 0.0046274876, 5.685289E-05
1764097240, 0, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00021576881, 1.9998355E-05
1764097240, 1, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001744628, 6.26861E-06
1764097240, 2, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00013834238, 1.214182E-05
1764097240, 3, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00031012297, 4.2174976E-05
1764097240, 4, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002374053, 3.6498244E-05
1764097240, 5, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00030595064, 3.631605E-05
1764097240, 6, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002245307, 2.9017521E-05
1764097240, 7, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0004657507, 5.956755E-05
1764097240, 8, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020360947, 5.733675E-06
1764097240, 9, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024837255, 1.0015328E-05
1764097240, 10, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020438433, 3.6416777E-06
1764097240, 11, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001861453, 2.5729358E-05
1764097240, 12, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00021356344, 3.364298E-05
1764097240, 13, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00044935942, 5.707116E-05
1764097240, 14, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002835393, 4.0759754E-05
1764097240, 15, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002078414, 2.1012924E-05
1764097240, 16, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00017893314, 2.8227529E-05
1764097240, 17, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00022906065, 2.1762233E-05
1764097240, 18, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00030303, 3.388513E-05
1764097240, 19, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0003426075, 4.8743794E-05
1764097240, 20, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002475381, 4.0154937E-05
1764097240, 21, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00012415648, 1.2311268E-05
1764097240, 22, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0004567504, 5.7462876E-05
1764097240, 23, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0003388524, 4.29638E-05
1764097240, 24, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00037884712, 4.174867E-05
1764097240, 25, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00023514032, 3.0877996E-05
1764097240, 26, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0006734729, 9.005407E-05
1764097240, 27, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00041091442, 5.0255316E-05
1764097240, 28, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00030446053, 3.774669E-05
1764097240, 29, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00014990568, 6.8152017E-06
1764097240, 30, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020939112, 1.2629703E-05
1764097240, 31, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00016081333, 7.3134825E-06
1764097240, 32, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024473667, 3.6559366E-05
1764097240, 33, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0003247261, 4.345569E-05
1764097240, 34, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00015467405, 5.1332536E-06
1764097240, 35, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001322627, 1.20255445E-05
1764097240, 36, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0005107522, 7.022644E-05
1764097240, 37, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00031787157, 3.7962694E-05
1764097240, 38, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0002373457, 6.6902817E-06
1764097240, 39, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024801493, 3.5106477E-05
1764097240, 40, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00018805265, 1.8607321E-05
1764097240, 41, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00018054247, 1.4914442E-06
1764097240, 42, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024664402, 2.3780325E-05
1764097240, 43, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001834631, 4.71297E-06
1764097240, 44, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00023496151, 2.1492677E-05
1764097240, 45, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024807453, 3.42296E-05
1764097240, 46, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00033307076, 3.5207453E-05
1764097240, 47, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00023806095, 3.340397E-06
1764097240, 48, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00017786026, 1.92439E-05
1764097240, 49, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00017976761, 1.1426531E-06
1764097240, 50, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00014591217, 3.6876966E-06
1764097240, 51, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00013375282, 1.9831E-05
1764097240, 52, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00015413761, 2.591084E-05
1764097240, 53, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020599365, 1.9761825E-05
1764097240, 54, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00016057491, 1.2478895E-05
1764097240, 55, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00013190508, 4.0630084E-06
1764097240, 56, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020968914, 7.370624E-06
1764097240, 57, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00017899275, 1.5253326E-06
1764097240, 58, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001269579, 1.3945309E-05
1764097240, 59, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0006327763, 7.7912824E-05
1764097240, 60, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00020873547, 2.1798238E-05
1764097240, 61, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00036996603, 4.2123735E-05
1764097240, 62, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00024914742, 1.5209068E-05
1764097240, 63, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00022649765, 1.9465504E-05
1764097240, 64, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00031340122, 3.7035275E-05
1764097240, 65, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00015842915, 3.1110676E-06
1764097240, 66, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00017231703, 8.82309E-06
1764097240, 67, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.00025719404, 2.724293E-05
1764097240, 68, Quadric Simplification, 701641, 1244148, 0.530389, 0.4982651, 0, 0.0001654625, 1.3361436E-05
